"DateTime","Amyotrophic lateral sclerosis[en]","Amyotrophe Lateralsklerose[de]","Sclérose latérale amyotrophique[fr]","Ice Bucket Challenge[en]"
"2014-01-26 00:00:00",6613,1285,812,0
"2014-01-27 00:00:00",5912,1746,984,0
"2014-01-28 00:00:00",4943,1620,997,0
"2014-01-29 00:00:00",5137,1996,1178,0
"2014-01-30 00:00:00",8208,1758,1325,0
"2014-01-31 00:00:00",5703,1437,1426,0
"2014-02-01 00:00:00",6181,1159,831,0
"2014-02-02 00:00:00",6263,1509,888,0
"2014-02-03 00:00:00",18235,2282,1145,0
"2014-02-04 00:00:00",10498,2032,1119,0
"2014-02-05 00:00:00",7810,1848,1277,0
"2014-02-06 00:00:00",8596,2024,1160,0
"2014-02-07 00:00:00",6202,1646,936,0
"2014-02-08 00:00:00",5437,1259,856,0
"2014-02-09 00:00:00",5087,1305,836,0
"2014-02-10 00:00:00",7044,1794,1049,0
"2014-02-11 00:00:00",5009,1516,908,0
"2014-02-12 00:00:00",4715,1568,882,0
"2014-02-13 00:00:00",4636,1480,994,0
"2014-02-14 00:00:00",4769,1340,2440,0
"2014-02-15 00:00:00",3469,976,725,0
"2014-02-16 00:00:00",4624,1264,1008,0
"2014-02-17 00:00:00",5160,1983,1060,0
"2014-02-18 00:00:00",5106,1719,1046,0
"2014-02-19 00:00:00",4815,1589,1074,0
"2014-02-20 00:00:00",5310,1455,959,0
"2014-02-21 00:00:00",4322,2536,899,0
"2014-02-22 00:00:00",3759,2460,843,0
"2014-02-23 00:00:00",4808,1517,690,0
"2014-02-24 00:00:00",5381,1629,1269,0
"2014-02-25 00:00:00",5916,1551,838,0
"2014-02-26 00:00:00",5280,1575,923,0
"2014-02-27 00:00:00",5413,1501,842,0
"2014-02-28 00:00:00",4878,1300,807,0
"2014-03-01 00:00:00",3624,1152,768,0
"2014-03-02 00:00:00",4900,1247,702,0
"2014-03-03 00:00:00",4850,1421,950,0
"2014-03-04 00:00:00",4706,1437,796,0
"2014-03-05 00:00:00",4513,1469,825,0
"2014-03-06 00:00:00",4507,1894,772,0
"2014-03-07 00:00:00",4316,1300,761,0
"2014-03-08 00:00:00",4002,845,650,0
"2014-03-09 00:00:00",4090,984,647,0
"2014-03-10 00:00:00",4642,1375,951,0
"2014-03-11 00:00:00",4424,1325,740,0
"2014-03-12 00:00:00",4446,1363,737,0
"2014-03-13 00:00:00",4555,1306,768,0
"2014-03-14 00:00:00",4479,1226,886,0
"2014-03-15 00:00:00",3696,1040,708,0
"2014-03-16 00:00:00",4158,1403,599,0
"2014-03-17 00:00:00",5215,1663,1001,0
"2014-03-18 00:00:00",5591,1465,893,0
"2014-03-19 00:00:00",7015,1477,911,0
"2014-03-20 00:00:00",5195,1236,609,0
"2014-03-21 00:00:00",5109,1352,1176,0
"2014-03-22 00:00:00",3632,1027,1487,0
"2014-03-23 00:00:00",4206,1360,1448,0
"2014-03-24 00:00:00",5160,1639,1859,0
"2014-03-25 00:00:00",5344,1775,1506,0
"2014-03-26 00:00:00",5391,2170,988,0
"2014-03-27 00:00:00",5044,1437,1334,0
"2014-03-28 00:00:00",4489,1383,897,0
"2014-03-29 00:00:00",3869,937,684,0
"2014-03-30 00:00:00",3867,1013,848,0
"2014-03-31 00:00:00",8164,1507,941,0
"2014-04-01 00:00:00",4683,1420,703,0
"2014-04-02 00:00:00",5071,1479,1091,0
"2014-04-03 00:00:00",5081,1416,977,0
"2014-04-04 00:00:00",4611,2263,914,0
"2014-04-05 00:00:00",3770,1088,867,0
"2014-04-06 00:00:00",4292,1351,6354,0
"2014-04-07 00:00:00",6261,3024,8677,0
"2014-04-08 00:00:00",5820,2134,7230,0
"2014-04-09 00:00:00",4905,1724,3027,0
"2014-04-10 00:00:00",4596,1536,1650,0
"2014-04-11 00:00:00",4541,1381,957,0
"2014-04-12 00:00:00",3464,930,3463,0
"2014-04-13 00:00:00",3744,1130,1535,0
"2014-04-14 00:00:00",4643,2047,1207,0
"2014-04-15 00:00:00",4856,1393,1152,0
"2014-04-16 00:00:00",4964,1359,1050,0
"2014-04-17 00:00:00",4564,1126,934,0
"2014-04-18 00:00:00",3964,951,708,0
"2014-04-19 00:00:00",3703,727,623,0
"2014-04-20 00:00:00",3428,924,739,0
"2014-04-21 00:00:00",4328,1102,731,0
"2014-04-22 00:00:00",4756,1577,970,0
"2014-04-23 00:00:00",4819,1395,781,0
"2014-04-24 00:00:00",4699,1323,800,0
"2014-04-25 00:00:00",4357,1187,726,0
"2014-04-26 00:00:00",3823,930,639,0
"2014-04-27 00:00:00",3870,1214,803,0
"2014-04-28 00:00:00",6206,1365,1063,0
"2014-04-29 00:00:00",5107,1410,904,0
"2014-04-30 00:00:00",4658,1255,803,0
"2014-05-01 00:00:00",4702,1835,764,0
"2014-05-02 00:00:00",4826,1220,748,0
"2014-05-03 00:00:00",4403,932,729,0
"2014-05-04 00:00:00",4302,1254,804,0
"2014-05-05 00:00:00",4452,1455,939,0
"2014-05-06 00:00:00",4177,1399,888,0
"2014-05-07 00:00:00",5566,1436,791,0
"2014-05-08 00:00:00",5238,1400,673,0
"2014-05-09 00:00:00",3894,1246,654,0
"2014-05-10 00:00:00",3182,1104,861,0
"2014-05-11 00:00:00",3772,1117,723,0
"2014-05-12 00:00:00",4504,1619,1007,0
"2014-05-13 00:00:00",4837,1514,812,0
"2014-05-14 00:00:00",4050,1348,920,0
"2014-05-15 00:00:00",4292,1360,717,0
"2014-05-16 00:00:00",4008,1178,784,0
"2014-05-17 00:00:00",3430,869,543,0
"2014-05-18 00:00:00",3741,1017,604,0
"2014-05-19 00:00:00",4314,1358,746,0
"2014-05-20 00:00:00",4713,1268,987,0
"2014-05-21 00:00:00",4429,1199,942,0
"2014-05-22 00:00:00",4250,1260,904,0
"2014-05-23 00:00:00",4040,1236,770,0
"2014-05-24 00:00:00",3673,912,635,0
"2014-05-25 00:00:00",3541,1198,726,0
"2014-05-26 00:00:00",4859,1514,944,0
"2014-05-27 00:00:00",5175,4832,875,0
"2014-05-28 00:00:00",5278,1636,957,0
"2014-05-29 00:00:00",5524,1646,4067,0
"2014-05-30 00:00:00",5055,1610,1479,0
"2014-05-31 00:00:00",4058,1320,6094,0
"2014-06-01 00:00:00",4274,1233,3404,0
"2014-06-02 00:00:00",4626,1480,4076,0
"2014-06-03 00:00:00",4284,1489,1758,0
"2014-06-04 00:00:00",4551,1507,1208,0
"2014-06-05 00:00:00",4640,1433,1029,0
"2014-06-06 00:00:00",3676,1140,878,0
"2014-06-07 00:00:00",3087,687,738,0
"2014-06-08 00:00:00",3350,780,590,0
"2014-06-09 00:00:00",4950,1005,730,0
"2014-06-10 00:00:00",4178,1729,1354,0
"2014-06-11 00:00:00",4000,1467,1094,0
"2014-06-12 00:00:00",2749,1315,1241,0
"2014-06-13 00:00:00",1722,1142,797,0
"2014-06-14 00:00:00",2937,943,594,0
"2014-06-15 00:00:00",3282,1019,663,0
"2014-06-16 00:00:00",6111,1454,892,0
"2014-06-17 00:00:00",5158,1610,1010,0
"2014-06-18 00:00:00",4416,1386,1925,0
"2014-06-19 00:00:00",4947,1289,932,0
"2014-06-20 00:00:00",3994,1193,690,0
"2014-06-21 00:00:00",3400,812,1078,0
"2014-06-22 00:00:00",3272,913,627,0
"2014-06-23 00:00:00",3956,1402,720,0
"2014-06-24 00:00:00",3937,1498,737,0
"2014-06-25 00:00:00",4145,7585,617,0
"2014-06-26 00:00:00",3690,2040,572,0
"2014-06-27 00:00:00",3926,2742,681,0
"2014-06-28 00:00:00",4731,1045,536,0
"2014-06-29 00:00:00",3285,1467,566,0
"2014-06-30 00:00:00",3409,1672,646,0
"2014-07-01 00:00:00",4882,1309,553,0
"2014-07-02 00:00:00",5637,1394,728,0
"2014-07-03 00:00:00",7832,1535,664,0
"2014-07-04 00:00:00",9711,1142,656,0
"2014-07-05 00:00:00",6812,930,459,0
"2014-07-06 00:00:00",3714,976,496,0
"2014-07-07 00:00:00",4573,1448,713,0
"2014-07-08 00:00:00",3720,1379,826,0
"2014-07-09 00:00:00",3389,1369,927,0
"2014-07-10 00:00:00",3059,1360,849,0
"2014-07-11 00:00:00",3625,1117,606,0
"2014-07-12 00:00:00",2580,851,423,0
"2014-07-13 00:00:00",2856,861,488,0
"2014-07-14 00:00:00",3473,1258,581,0
"2014-07-15 00:00:00",3311,1229,685,0
"2014-07-16 00:00:00",3822,1279,650,0
"2014-07-17 00:00:00",3743,1263,576,0
"2014-07-18 00:00:00",3191,1231,599,0
"2014-07-19 00:00:00",2715,662,485,0
"2014-07-20 00:00:00",2578,1012,438,0
"2014-07-21 00:00:00",3616,1597,633,0
"2014-07-22 00:00:00",3744,1549,685,0
"2014-07-23 00:00:00",3546,1268,655,0
"2014-07-24 00:00:00",4001,4743,581,0
"2014-07-25 00:00:00",3290,1616,490,0
"2014-07-26 00:00:00",2569,914,409,0
"2014-07-27 00:00:00",2511,1063,388,0
"2014-07-28 00:00:00",3564,1328,631,0
"2014-07-29 00:00:00",3391,1324,665,0
"2014-07-30 00:00:00",3595,1299,600,0
"2014-07-31 00:00:00",3515,1817,556,0
"2014-08-01 00:00:00",3451,1049,552,0
"2014-08-02 00:00:00",3063,709,583,1
"2014-08-03 00:00:00",2750,1013,471,0
"2014-08-04 00:00:00",3624,1522,525,0
"2014-08-05 00:00:00",4044,1390,667,0
"2014-08-06 00:00:00",6216,1320,678,0
"2014-08-07 00:00:00",8490,1526,1097,0
"2014-08-08 00:00:00",9033,1708,989,0
"2014-08-09 00:00:00",8948,1315,625,0
"2014-08-10 00:00:00",9301,1345,640,0
"2014-08-11 00:00:00",16604,2449,818,0
"2014-08-12 00:00:00",19002,1957,683,0
"2014-08-13 00:00:00",22202,2238,822,311
"2014-08-14 00:00:00",39998,4340,1782,8892
"2014-08-15 00:00:00",55204,5747,1774,54406
"2014-08-16 00:00:00",67754,7681,2491,40473
"2014-08-17 00:00:00",84142,8775,2527,102148
"2014-08-18 00:00:00",151628,18056,5624,295454
"2014-08-19 00:00:00",213339,30293,9433,392745
"2014-08-20 00:00:00",323102,55521,8238,538290
"2014-08-21 00:00:00",435300,75040,12922,522624
"2014-08-22 00:00:00",361216,64081,20303,497816
"2014-08-23 00:00:00",236313,40287,9310,337948
"2014-08-24 00:00:00",187632,50359,10884,326234
"2014-08-25 00:00:00",187900,62635,9172,368849
"2014-08-26 00:00:00",162631,58376,8633,245232
"2014-08-27 00:00:00",117845,36484,7341,190637
"2014-08-28 00:00:00",78530,29042,4594,150007
"2014-08-29 00:00:00",65983,26583,5627,134422
"2014-08-30 00:00:00",45834,16625,4408,91444
"2014-08-31 00:00:00",38844,14116,3969,92894
"2014-09-01 00:00:00",33654,11811,3065,75147
"2014-09-02 00:00:00",29479,8168,2625,71443
"2014-09-03 00:00:00",19022,6841,2119,46869
"2014-09-04 00:00:00",19555,5341,2703,38164
"2014-09-05 00:00:00",14690,4604,2079,29762
"2014-09-06 00:00:00",12225,3509,1701,21070
"2014-09-07 00:00:00",11455,3412,1457,25271
"2014-09-08 00:00:00",14862,4993,1969,25788
"2014-09-09 00:00:00",13894,4287,2222,21017
"2014-09-10 00:00:00",11201,3326,1438,18394
"2014-09-11 00:00:00",10638,2995,1157,16132
"2014-09-12 00:00:00",8581,2593,1892,13736
"2014-09-13 00:00:00",7133,1885,1856,9863
"2014-09-14 00:00:00",9284,2492,1165,11561
"2014-09-15 00:00:00",13582,2575,1074,12201
"2014-09-16 00:00:00",8216,3106,1329,9990
"2014-09-17 00:00:00",7619,4083,1230,9165
"2014-09-18 00:00:00",7020,2608,1194,9543
"2014-09-19 00:00:00",5902,1881,973,6973
"2014-09-20 00:00:00",5052,1785,671,5548
"2014-09-21 00:00:00",5795,1836,918,7852
"2014-09-22 00:00:00",6528,2394,1018,8241
"2014-09-23 00:00:00",5766,2015,1006,6879
"2014-09-24 00:00:00",9532,5334,1007,12363
"2014-09-25 00:00:00",5553,1825,946,8904
"2014-09-26 00:00:00",5456,1679,824,5790
"2014-09-27 00:00:00",3764,1544,662,7189
"2014-09-28 00:00:00",4579,1304,605,4506
"2014-09-29 00:00:00",5314,1701,968,4801
"2014-09-30 00:00:00",4661,1780,866,4590
"2014-10-01 00:00:00",5541,1880,1073,4617
"2014-10-02 00:00:00",5339,1670,905,4958
"2014-10-03 00:00:00",5866,1277,799,4506
"2014-10-04 00:00:00",4346,1171,807,3252
"2014-10-05 00:00:00",4856,1433,840,3659
"2014-10-06 00:00:00",6079,1850,1190,4650
"2014-10-07 00:00:00",5797,1767,993,3904
"2014-10-08 00:00:00",5934,2206,2729,4211
"2014-10-09 00:00:00",5412,6109,1152,4155
"2014-10-10 00:00:00",5066,1805,941,3452
"2014-10-11 00:00:00",4479,1249,726,2737
"2014-10-12 00:00:00",5151,1537,707,3070
"2014-10-13 00:00:00",5875,1946,1022,3660
"2014-10-14 00:00:00",5765,2404,890,3472
"2014-10-15 00:00:00",5479,3005,757,3869
"2014-10-16 00:00:00",4208,2420,706,2995
"2014-10-17 00:00:00",4194,1901,624,2552
"2014-10-18 00:00:00",3125,1143,478,1872
"2014-10-19 00:00:00",3651,1125,479,2184
"2014-10-20 00:00:00",4553,2299,798,2950
"2014-10-21 00:00:00",4634,1869,692,2765
"2014-10-22 00:00:00",4286,2110,636,2658
"2014-10-23 00:00:00",4142,3696,928,2372
"2014-10-24 00:00:00",3758,2656,544,16752
"2014-10-25 00:00:00",3700,1598,540,1841
"2014-10-26 00:00:00",3302,1732,507,2079
"2014-10-27 00:00:00",6109,2311,753,2692
"2014-10-28 00:00:00",4670,2132,739,2572
"2014-10-29 00:00:00",4499,2613,1093,2455
"2014-10-30 00:00:00",4000,1885,1316,2465
"2014-10-31 00:00:00",3185,1458,651,1949
"2014-11-01 00:00:00",2394,1166,377,1532
"2014-11-02 00:00:00",3068,1474,359,1762
"2014-11-03 00:00:00",4406,2285,874,2547
"2014-11-04 00:00:00",4097,1785,1001,2254
"2014-11-05 00:00:00",4349,1648,729,2230
"2014-11-06 00:00:00",4775,1942,765,2367
"2014-11-07 00:00:00",4549,1445,585,2203
"2014-11-08 00:00:00",3384,1158,580,1579
"2014-11-09 00:00:00",3484,1226,623,1809
"2014-11-10 00:00:00",9654,1805,584,2224
"2014-11-11 00:00:00",8817,1748,617,1986
"2014-11-12 00:00:00",4971,1579,712,2019
"2014-11-13 00:00:00",4706,1844,710,2112
"2014-11-14 00:00:00",4379,1461,686,1771
"2014-11-15 00:00:00",3424,982,411,1419
"2014-11-16 00:00:00",3556,1323,950,1583
"2014-11-17 00:00:00",4536,1682,959,2049
"2014-11-18 00:00:00",4569,1565,749,1923
"2014-11-19 00:00:00",4926,1677,830,11416
"2014-11-20 00:00:00",5076,1616,834,27433
"2014-11-21 00:00:00",4567,1253,746,2218
"2014-11-22 00:00:00",4047,996,572,1578
"2014-11-23 00:00:00",4323,1329,654,1709
"2014-11-24 00:00:00",5434,1674,857,2214
"2014-11-25 00:00:00",4560,1558,759,2156
"2014-11-26 00:00:00",4504,1632,739,1979
"2014-11-27 00:00:00",3935,1375,848,1692
"2014-11-28 00:00:00",3830,1506,667,1476
"2014-11-29 00:00:00",3288,1140,604,1365
"2014-11-30 00:00:00",3636,1067,595,1518
"2014-12-01 00:00:00",4626,1528,765,1991
"2014-12-02 00:00:00",6419,1744,936,2067
"2014-12-03 00:00:00",6715,2263,2195,2436
"2014-12-04 00:00:00",5195,2424,1331,2088
"2014-12-05 00:00:00",4109,1478,775,1805
"2014-12-06 00:00:00",3189,911,763,1412
"2014-12-07 00:00:00",3311,1431,674,1564
"2014-12-08 00:00:00",4303,1768,934,1771
"2014-12-09 00:00:00",4604,1593,795,1911
"2014-12-10 00:00:00",4437,1519,739,1929
"2014-12-11 00:00:00",4006,1601,665,1891
"2014-12-12 00:00:00",3332,1385,666,1496
"2014-12-13 00:00:00",2609,916,405,1177
"2014-12-14 00:00:00",2996,1422,618,1421
"2014-12-15 00:00:00",3708,1838,754,2096
"2014-12-16 00:00:00",3897,1694,624,3683
"2014-12-17 00:00:00",3762,1872,686,3006
"2014-12-18 00:00:00",3368,1525,589,2166
"2014-12-19 00:00:00",3022,1403,543,1491
"2014-12-20 00:00:00",2303,1564,423,993
"2014-12-21 00:00:00",2475,1284,439,1033
"2014-12-22 00:00:00",2906,1452,456,1436
"2014-12-23 00:00:00",3132,2256,580,1549
"2014-12-24 00:00:00",2929,1196,351,1249
"2014-12-25 00:00:00",2290,1298,436,948
"2014-12-26 00:00:00",2733,3801,441,1193
"2014-12-27 00:00:00",3036,2409,403,1282
"2014-12-28 00:00:00",3261,2010,461,1600
"2014-12-29 00:00:00",3961,2057,547,1869
"2014-12-30 00:00:00",3929,1856,609,2253
"2014-12-31 00:00:00",4332,1177,554,6609
"2015-01-01 00:00:00",2845,1331,498,2473
"2015-01-02 00:00:00",3533,1809,579,1706
"2015-01-03 00:00:00",3285,2090,563,1322
"2015-01-04 00:00:00",3316,1836,701,1362
"2015-01-05 00:00:00",4112,2030,793,2117
"2015-01-06 00:00:00",3970,1960,577,2063
"2015-01-07 00:00:00",3829,2099,627,1818
"2015-01-08 00:00:00",6004,1965,656,1867
"2015-01-09 00:00:00",4920,1641,567,1506
"2015-01-10 00:00:00",3426,1428,585,1160
"2015-01-11 00:00:00",3792,1574,620,1195
"2015-01-12 00:00:00",5596,2012,803,1806
"2015-01-13 00:00:00",4838,2014,955,1558
"2015-01-14 00:00:00",4721,1973,872,1396
"2015-01-15 00:00:00",6601,1720,849,1490
"2015-01-16 00:00:00",5148,1638,846,1241
"2015-01-17 00:00:00",4031,1265,799,961
"2015-01-18 00:00:00",4805,1580,892,1048
"2015-01-19 00:00:00",4866,1919,807,1254
"2015-01-20 00:00:00",4790,1753,1044,1340
"2015-01-21 00:00:00",4898,1717,1660,1190
"2015-01-22 00:00:00",5025,1671,920,2121
"2015-01-23 00:00:00",5199,1468,894,1020
"2015-01-24 00:00:00",4452,1186,748,808
"2015-01-25 00:00:00",6095,1355,913,911
"2015-01-26 00:00:00",8563,1964,1098,1163
"2015-01-27 00:00:00",7204,1852,982,1219
"2015-01-28 00:00:00",15909,2484,1662,1301
"2015-01-29 00:00:00",8816,1699,1382,1254
"2015-01-30 00:00:00",6327,1394,1754,1114
"2015-01-31 00:00:00",4565,1436,1144,773
"2015-02-01 00:00:00",5790,1705,1051,973
"2015-02-02 00:00:00",5222,1835,777,1056
"2015-02-03 00:00:00",4971,1559,812,967
"2015-02-04 00:00:00",4725,1391,790,1121
"2015-02-05 00:00:00",5335,1673,748,1041
"2015-02-06 00:00:00",5305,1298,879,1082
"2015-02-07 00:00:00",4819,960,810,743
"2015-02-08 00:00:00",5404,1330,953,829
"2015-02-09 00:00:00",5803,2086,955,1189
"2015-02-10 00:00:00",4901,1898,862,1068
"2015-02-11 00:00:00",4703,1636,1067,1100
"2015-02-12 00:00:00",5457,1522,820,1049
"2015-02-13 00:00:00",4465,1289,733,879
"2015-02-14 00:00:00",3746,1008,574,692
"2015-02-15 00:00:00",4146,1262,681,722
"2015-02-16 00:00:00",4847,1534,980,913
"2015-02-17 00:00:00",4769,1406,832,1273
"2015-02-18 00:00:00",4698,1524,902,884
"2015-02-19 00:00:00",5815,1541,921,947
"2015-02-20 00:00:00",4722,1327,641,873
"2015-02-21 00:00:00",4355,1049,746,816
"2015-02-22 00:00:00",5404,1375,880,949
"2015-02-23 00:00:00",14949,3572,2169,1387
"2015-02-24 00:00:00",10279,2727,1372,1208
"2015-02-25 00:00:00",7866,1943,1111,1268
"2015-02-26 00:00:00",7343,1899,1192,1124
"2015-02-27 00:00:00",5749,1679,901,1064
"2015-02-28 00:00:00",4549,1214,657,815
"2015-03-01 00:00:00",5468,1490,866,838
"2015-03-02 00:00:00",5851,1815,912,1034
"2015-03-03 00:00:00",5035,1592,877,1106
"2015-03-04 00:00:00",4478,1440,922,1195
"2015-03-05 00:00:00",5140,1468,863,1109
"2015-03-06 00:00:00",4456,1255,892,795
"2015-03-07 00:00:00",3653,913,638,832
"2015-03-08 00:00:00",4180,962,765,865
"2015-03-09 00:00:00",4672,2584,862,1051
"2015-03-10 00:00:00",4235,2396,743,1007
"2015-03-11 00:00:00",4219,1440,1821,1045
"2015-03-12 00:00:00",12055,3732,1792,1216
"2015-03-13 00:00:00",4650,1557,862,903
"2015-03-14 00:00:00",3968,1444,735,674
"2015-03-15 00:00:00",6035,2646,1139,731
"2015-03-16 00:00:00",9638,11449,1676,1096
"2015-03-17 00:00:00",6448,5247,1049,921
"2015-03-18 00:00:00",4870,1637,872,1176
"2015-03-19 00:00:00",5490,1497,813,1218
"2015-03-20 00:00:00",4531,1241,679,974
"2015-03-21 00:00:00",5798,967,687,748
"2015-03-22 00:00:00",4214,1193,573,807
"2015-03-23 00:00:00",4726,1613,707,1042
"2015-03-24 00:00:00",4606,1367,812,983
"2015-03-25 00:00:00",4373,1340,729,1033
"2015-03-26 00:00:00",3791,1152,620,904
"2015-03-27 00:00:00",4022,1009,663,1062
"2015-03-28 00:00:00",3296,750,563,885
"2015-03-29 00:00:00",3768,898,600,1036
"2015-03-30 00:00:00",4363,1255,740,950
"2015-03-31 00:00:00",4237,1310,717,1209
"2015-04-01 00:00:00",3604,1165,736,827
"2015-04-02 00:00:00",3688,1029,649,899
"2015-04-03 00:00:00",2966,856,637,741
"2015-04-04 00:00:00",3164,706,599,592
"2015-04-05 00:00:00",2749,790,468,652
"2015-04-06 00:00:00",3619,1101,545,915
"2015-04-07 00:00:00",3632,1349,825,1026
"2015-04-08 00:00:00",3790,1469,642,1144
"2015-04-09 00:00:00",3636,1318,620,940
"2015-04-10 00:00:00",3283,969,531,850
"2015-04-11 00:00:00",2965,809,461,860
"2015-04-12 00:00:00",2970,901,508,724
"2015-04-13 00:00:00",4034,1585,606,1139
"2015-04-14 00:00:00",3983,1637,619,1083
"2015-04-15 00:00:00",3511,1370,544,973
"2015-04-16 00:00:00",6372,6704,767,1038
"2015-04-17 00:00:00",4493,9907,660,847
"2015-04-18 00:00:00",3262,1169,440,597
"2015-04-19 00:00:00",3957,1126,520,741
"2015-04-20 00:00:00",4152,1550,755,897
"2015-04-21 00:00:00",3824,1435,785,844
"2015-04-22 00:00:00",4068,1404,918,1009
"2015-04-23 00:00:00",4257,1355,681,921
"2015-04-24 00:00:00",3632,1137,617,829
"2015-04-25 00:00:00",2965,957,475,634
"2015-04-26 00:00:00",4222,1027,717,748
"2015-04-27 00:00:00",5311,1876,800,996
"2015-04-28 00:00:00",4761,1438,570,959
"2015-04-29 00:00:00",4389,1837,267,865
"2015-04-30 00:00:00",3745,1119,706,861
"2015-05-01 00:00:00",3504,1627,844,731
"2015-05-02 00:00:00",2885,1039,448,669
"2015-05-03 00:00:00",3192,1075,603,639
"2015-05-04 00:00:00",3928,1318,637,906
"2015-05-05 00:00:00",4152,1228,701,921
"2015-05-06 00:00:00",3719,1336,553,968
"2015-05-07 00:00:00",3801,1303,556,990
"2015-05-08 00:00:00",3659,1042,508,773
"2015-05-09 00:00:00",2441,755,504,539
"2015-05-10 00:00:00",2751,929,513,704
"2015-05-11 00:00:00",3661,1410,654,868
"2015-05-12 00:00:00",3449,1160,660,772
"2015-05-13 00:00:00",3452,1571,575,820
"2015-05-14 00:00:00",3337,879,534,761
"2015-05-15 00:00:00",3033,1016,545,677
"2015-05-16 00:00:00",2381,818,418,542
"2015-05-17 00:00:00",2794,903,654,669
"2015-05-18 00:00:00",3848,1244,591,893
"2015-05-19 00:00:00",3944,1334,641,876
"2015-05-20 00:00:00",3692,1252,758,956
"2015-05-21 00:00:00",3921,1056,757,774
"2015-05-22 00:00:00",3077,942,667,813
"2015-05-23 00:00:00",2653,761,442,708
"2015-05-24 00:00:00",2870,741,448,550
"2015-05-25 00:00:00",2866,932,535,691
"2015-05-26 00:00:00",3482,1312,673,861
"2015-05-27 00:00:00",2992,1206,583,846
"2015-05-28 00:00:00",3027,1150,529,915
"2015-05-29 00:00:00",2722,931,516,739
"2015-05-30 00:00:00",2819,892,433,620
"2015-05-31 00:00:00",2806,828,557,719
"2015-06-01 00:00:00",3408,1184,871,927
"2015-06-02 00:00:00",3348,1203,598,853
"2015-06-03 00:00:00",3404,1111,571,829
"2015-06-04 00:00:00",3992,899,852,1017
"2015-06-05 00:00:00",3160,880,522,756
"2015-06-06 00:00:00",2560,600,400,571
"2015-06-07 00:00:00",2361,794,429,604
"2015-06-08 00:00:00",3101,1299,639,808
"2015-06-09 00:00:00",3141,1322,626,831
"2015-06-10 00:00:00",2714,1207,634,719
"2015-06-11 00:00:00",2650,1243,574,742
"2015-06-12 00:00:00",2559,927,586,593
"2015-06-13 00:00:00",2117,719,433,472
"2015-06-14 00:00:00",2695,921,471,490
"2015-06-15 00:00:00",2999,1295,614,627
"2015-06-16 00:00:00",2926,1264,667,676
"2015-06-17 00:00:00",2713,1226,555,746
"2015-06-18 00:00:00",2483,1272,528,868
"2015-06-19 00:00:00",2353,1011,520,550
"2015-06-20 00:00:00",1886,717,465,387
"2015-06-21 00:00:00",2454,783,364,572
"2015-06-22 00:00:00",3225,1443,511,762
"2015-06-23 00:00:00",2633,1928,519,660
"2015-06-24 00:00:00",2653,3621,541,623
"2015-06-25 00:00:00",2601,1944,635,620
"2015-06-26 00:00:00",2673,1230,354,561
"2015-06-27 00:00:00",2092,878,321,467
"2015-06-28 00:00:00",2055,801,266,510
"2015-06-29 00:00:00",3943,1246,1509,636
"2015-06-30 00:00:00",2458,1296,709,637
"2015-07-01 00:00:00",2570,2283,375,600
"2015-07-02 00:00:00",2509,1771,422,743
"2015-07-03 00:00:00",2135,1143,403,547
"2015-07-04 00:00:00",1888,849,359,361
"2015-07-05 00:00:00",1985,1077,319,414
"2015-07-06 00:00:00",2434,1300,3393,558
"2015-07-07 00:00:00",2345,1350,597,562
"2015-07-08 00:00:00",2466,1856,429,668
"2015-07-09 00:00:00",2233,1348,396,632
"2015-07-10 00:00:00",2063,1156,368,792
"2015-07-11 00:00:00",1896,815,257,471
"2015-07-12 00:00:00",2146,1227,316,461
"2015-07-13 00:00:00",2382,1927,374,638
"2015-07-14 00:00:00",2864,1497,481,655
"2015-07-15 00:00:00",3191,2515,482,777
"2015-07-16 00:00:00",2813,1380,496,801
"2015-07-17 00:00:00",3266,1239,610,580
"2015-07-18 00:00:00",1708,791,438,422
"2015-07-19 00:00:00",1916,897,369,474
"2015-07-20 00:00:00",3009,1535,893,562
"2015-07-21 00:00:00",3219,1535,1124,783
"2015-07-22 00:00:00",2764,1311,730,590
"2015-07-23 00:00:00",2561,1279,488,648
"2015-07-24 00:00:00",2327,1101,430,556
"2015-07-25 00:00:00",1769,668,306,431
"2015-07-26 00:00:00",2129,790,339,427
"2015-07-27 00:00:00",2940,1292,528,640
"2015-07-28 00:00:00",2767,1155,625,644
"2015-07-29 00:00:00",2448,1134,470,636
"2015-07-30 00:00:00",2384,1001,907,726
"2015-07-31 00:00:00",2179,885,720,609
"2015-08-01 00:00:00",1829,928,396,580
"2015-08-02 00:00:00",2085,778,406,658
"2015-08-03 00:00:00",2475,917,463,717
"2015-08-04 00:00:00",2491,1100,516,714
"2015-08-05 00:00:00",3334,1015,469,711
"2015-08-06 00:00:00",2641,1023,494,646
"2015-08-07 00:00:00",2530,976,429,701
"2015-08-08 00:00:00",1892,531,327,435
"2015-08-09 00:00:00",2144,789,388,473
"2015-08-10 00:00:00",2451,1457,384,679
"2015-08-11 00:00:00",2532,1072,445,852
"2015-08-12 00:00:00",2695,1058,591,759
"2015-08-13 00:00:00",2485,1114,585,677
"2015-08-14 00:00:00",2347,1290,677,687
"2015-08-15 00:00:00",4197,734,461,552
"2015-08-16 00:00:00",5990,922,390,569
"2015-08-17 00:00:00",3321,1161,570,873
